# blastp
# Iteration: 0
# Query: contig_225_14 contig=contig_225 dist_to_16S=586bp strand=+
# RID: WB7RKP8C014
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 101 hits found
contig_225_15	AGB85039.1	52.632	95	35	3	42	129	8	99	3.15e-18	84.7	65.26
contig_225_15	WOG80944.1	64.706	68	23	1	24	91	73	139	3.65e-17	82.8	70.59
contig_225_15	KAK9907875.1	64.706	68	23	1	24	91	64	130	7.06e-17	81.6	70.59
contig_225_15	KAH1090460.1	64.706	68	23	1	24	91	90	156	1.09e-16	82.0	70.59
contig_225_15	KAL8265074.1	64.706	68	23	1	24	91	110	176	1.24e-16	82.4	70.59
contig_225_15	KAJ7942008.1	64.706	68	23	1	24	91	123	189	1.61e-16	82.4	70.59
contig_225_15	KAN1332915.1	63.889	72	24	2	20	91	241	310	2.47e-16	84.3	72.22
contig_225_15	KAL7154735.1	63.235	68	24	1	24	91	85	151	2.67e-16	80.9	69.12
contig_225_15	KAL7144051.1	63.235	68	24	1	24	91	63	129	6.04e-16	79.3	69.12
contig_225_15	WMB96738.1	57.647	85	29	3	10	88	1	84	7.65e-16	78.6	62.35
contig_225_15	KAN1349663.1	63.889	72	24	2	20	91	286	355	8.13e-16	83.2	70.83
contig_225_15	KAK7296091.1	65.152	66	22	1	26	91	155	219	8.35e-16	81.3	71.21
contig_225_15	KAK7325451.1	64.706	68	23	1	24	91	226	292	2.15e-15	81.3	70.59
contig_225_15	CAN5009041.1	65.152	66	22	1	26	91	208	272	2.20e-15	81.3	71.21
contig_225_15	KAG8369105.1	63.235	68	24	1	24	91	93	159	3.65e-15	78.2	69.12
contig_225_15	KAJ9535576.1	64.706	68	23	1	24	91	292	358	3.89e-15	82.0	70.59
contig_225_15	KAJ3667557.1	65.152	66	22	1	26	91	201	265	5.55e-15	79.7	71.21
contig_225_15	KAJ3678909.1	63.768	69	18	2	26	91	187	251	8.32e-15	79.3	71.01
contig_225_15	KAJ3668789.1	65.152	66	22	1	26	91	243	307	9.47e-15	79.7	71.21
contig_225_15	KAJ3670501.1	63.768	69	18	2	26	91	283	347	1.33e-14	79.7	71.01
contig_225_15	XP_024317467.1	63.235	68	24	1	24	91	338	404	1.67e-14	80.1	69.12
contig_225_15	KAG6483622.1	58.025	81	30	2	24	104	283	359	1.93e-14	80.1	62.96
contig_225_15	XLR00159.1	63.492	63	22	1	24	86	53	114	2.00e-14	75.1	69.84
contig_225_15	KAG6467616.1	58.025	81	30	2	24	104	253	329	2.40e-14	79.7	62.96
contig_225_15	KAJ0567834.1	64.062	64	22	1	29	92	56	118	5.53e-14	73.9	68.75
contig_225_15	CAL6437890.1	60.000	65	26	0	53	117	22	86	5.93e-14	73.6	70.77
contig_225_15	PWA66907.1	63.492	63	22	1	24	86	47	108	8.36e-14	75.1	68.25
contig_225_15	KAL8463056.1	61.765	68	25	1	24	91	494	560	9.83e-14	78.2	70.59
contig_225_15	KAK7321987.1	65.079	63	21	1	24	86	264	325	3.12e-13	76.3	69.84
contig_225_15	CAA0842901.1	58.824	68	27	1	24	91	162	228	3.90e-13	74.3	67.65
contig_225_15	KAF1876777.1	65.079	63	21	1	29	91	231	292	9.14e-13	74.3	69.84
contig_225_15	KAF1855277.1	65.079	63	21	1	29	91	271	332	1.13e-12	74.3	69.84
contig_225_15	XLU98253.1	67.241	58	18	1	29	86	45	101	1.16e-12	72.4	70.69
contig_225_15	ACO03284.1	51.471	68	33	0	47	114	51	118	1.50e-12	71.2	61.76
contig_225_15	MBA0569723.1	57.353	68	28	1	24	91	123	189	7.11e-12	70.5	66.18
contig_225_15	TYH76817.1	56.164	73	31	1	17	89	317	388	1.11e-11	72.4	63.01
contig_225_15	VDD60622.1	60.317	63	22	2	24	86	26	85	1.91e-11	68.2	65.08
contig_225_15	TYI30076.1	61.905	63	23	1	24	86	338	399	2.51e-11	71.2	65.08
contig_225_15	SPU41190.1	55.556	63	28	0	54	116	4	66	6.47e-11	68.9	65.08
contig_225_15	VWQ30090.1	55.556	63	28	0	54	116	4	66	1.23e-10	69.3	65.08
contig_225_15	KAJ7941392.1	64.286	56	19	1	24	79	123	177	1.88e-10	66.6	69.64
contig_225_15	PPD75959.1	50.617	81	36	2	14	91	61	140	5.92e-10	64.3	59.26
contig_225_15	GAD81568.1	58.929	56	23	0	59	114	2	57	1.43e-09	60.8	69.64
contig_225_15	CWB19287.1	62.500	56	21	0	59	114	2	57	2.30e-09	63.9	71.43
contig_225_15	AOE14185.1	55.357	56	25	0	59	114	2	57	2.48e-09	60.5	69.64
contig_225_15	KAN0161455.1	41.111	90	53	0	25	114	3	92	2.83e-09	61.6	52.22
contig_225_15	EID19494.1	62.500	56	21	0	59	114	2	57	3.44e-09	63.9	71.43
contig_225_15	CAL9459910.1	52.941	68	31	1	59	125	2	69	1.14e-08	63.5	63.24
contig_225_15	EDP76601.1	45.000	60	33	0	59	118	2	61	1.19e-08	59.3	63.33
contig_225_15	AOE09237.1	52.542	59	28	0	59	117	2	60	5.28e-08	57.8	61.02
contig_225_15	MBA0682474.1	53.623	69	29	2	24	91	53	119	5.92e-08	58.5	59.42
contig_225_15	CAB0595820.1	59.615	52	21	0	59	110	2	53	6.43e-08	59.7	71.15
contig_225_15	KAH0982976.1	50.746	67	33	0	25	91	47	113	6.56e-08	58.2	61.19
contig_225_15	VNI85500.1	63.462	52	19	0	59	110	2	53	8.27e-08	60.1	73.08
contig_225_15	KAL4319637.1	58.333	60	24	1	24	83	50	108	8.47e-08	57.8	63.33
contig_225_15	CAB0575543.1	59.615	52	21	0	59	110	2	53	9.34e-08	59.3	71.15
contig_225_15	TYI86976.1	48.276	87	28	3	9	89	322	397	9.64e-08	60.8	52.87
contig_225_15	KAL5563779.1	75.676	37	9	0	55	91	194	230	1.10e-07	59.7	81.08
contig_225_15	KAK7370486.1	46.753	77	32	2	24	92	120	195	1.51e-07	59.7	58.44
contig_225_15	CAB0575067.1	59.615	52	21	0	59	110	2	53	1.77e-07	59.3	71.15
contig_225_15	CAH0320868.1	61.538	52	20	0	59	110	2	53	1.87e-07	59.3	71.15
contig_225_15	XLR35975.1	60.377	53	20	1	34	86	37	88	3.03e-07	58.2	67.92
contig_225_15	KAG5007092.1	59.649	57	22	1	29	85	290	345	3.32e-07	59.3	64.91
contig_225_15	KAH1096566.1	72.973	37	10	0	55	91	117	153	3.49e-07	57.4	81.08
contig_225_15	CAL9516026.1	57.692	52	22	0	59	110	2	53	8.90e-07	57.8	67.31
contig_225_15	AOE14169.1	51.786	56	27	0	59	114	2	57	1.51e-06	53.1	58.93
contig_225_15	XLU64166.1	54.237	59	26	1	24	82	412	469	3.53e-06	56.6	62.71
contig_225_15	EYU39875.1	78.125	32	7	0	55	86	56	87	5.30e-06	52.8	78.12
contig_225_15	CAL8671180.1	60.417	48	18	1	24	71	417	463	1.63e-05	54.7	68.75
contig_225_15	VDH18023.1	53.571	56	26	0	59	114	2	57	1.68e-05	52.4	60.71
contig_225_15	KAK7400932.1	55.556	54	23	1	55	108	13	65	1.77e-05	52.0	59.26
contig_225_15	TNV71297.1	54.902	51	23	0	60	110	10	60	2.82e-05	53.1	66.67
contig_225_15	GEU30309.1	63.636	44	15	1	24	67	356	398	3.13e-05	53.9	70.45
contig_225_15	AOE06530.1	49.153	59	30	0	59	117	2	60	4.34e-05	50.1	55.93
contig_225_15	AOE05672.1	48.214	56	29	0	59	114	2	57	1.17e-04	48.5	58.93
contig_225_15	AOE06115.1	48.214	56	29	0	59	114	2	57	1.28e-04	48.1	58.93
contig_225_15	SCQ72472.1	51.667	60	29	0	59	118	2	61	1.49e-04	51.6	58.33
contig_225_15	CAK7052104.1	45.205	73	40	0	59	131	2	74	2.39e-04	49.3	54.79
contig_225_15	EFD12915.1	62.500	40	15	0	71	110	1	40	2.69e-04	49.3	72.50
contig_225_15	CAN0203961.1	47.761	67	32	1	59	125	2	65	2.89e-04	49.3	55.22
contig_225_15	KAK8985154.1	60.000	45	17	1	24	68	337	380	5.19e-04	50.1	64.44
contig_225_15	XIJ73056.1	40.000	75	45	0	36	110	60	134	5.84e-04	48.5	50.67
contig_225_15	PIN17982.1	67.568	37	12	0	55	91	228	264	7.34e-04	49.7	72.97
contig_225_15	XP_028799215.1	41.111	90	30	4	26	110	160	231	0.002	47.8	46.67
contig_225_15	KAK7301924.1	54.762	42	19	0	88	129	95	136	0.003	46.6	69.05
contig_225_15	GAV76609.1	60.526	38	15	0	94	131	1	38	0.005	44.7	71.05
contig_225_15	EEA89302.1	48.276	58	29	1	70	126	2	59	0.007	47.0	53.45
contig_225_15	KAF3615857.1	61.111	36	14	0	51	86	213	248	0.008	46.6	75.00
contig_225_15	VVW91274.1	63.636	33	12	0	94	126	1	33	0.009	42.7	75.76
contig_225_15	CAN0096239.1	73.077	26	7	0	22	47	109	134	0.016	44.7	76.92
contig_225_15	AOE11736.1	53.333	45	21	0	70	114	2	46	0.017	42.7	60.00
contig_225_15	KJB09728.1	62.857	35	13	0	95	129	46	80	0.018	43.1	71.43
contig_225_15	CUP11869.1	42.857	56	32	0	59	114	2	57	0.047	42.7	57.14
# blastp
# Iteration: 0
# Query: contig_225_16 contig=contig_225 dist_to_16S=1778bp strand=+
# RID: WB7RKP8C014
# Database: nr_cluster_seq
# blastp
# Iteration: 0
# Query: contig_227_48 contig=contig_227 dist_to_16S=1777bp strand=-
# RID: WB7RKP8C014
# Database: nr_cluster_seq
# blastp
# Iteration: 0
# Query: contig_227_49 contig=contig_227 dist_to_16S=1246bp strand=+
# RID: WB7RKP8C014
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 94 hits found
contig_227_49	CAL6436292.1	55.556	99	44	0	16	114	3	101	6.29e-24	101	64.65
contig_227_49	AGB85039.1	52.632	95	35	3	42	129	8	99	3.15e-18	84.7	65.26
contig_227_49	WOG80944.1	64.706	68	23	1	24	91	73	139	3.65e-17	82.8	70.59
contig_227_49	KAK9907875.1	64.706	68	23	1	24	91	64	130	7.06e-17	81.6	70.59
contig_227_49	KAH1090460.1	64.706	68	23	1	24	91	90	156	1.09e-16	82.0	70.59
contig_227_49	KAL8265074.1	64.706	68	23	1	24	91	110	176	1.24e-16	82.4	70.59
contig_227_49	KAJ7942008.1	64.706	68	23	1	24	91	123	189	1.61e-16	82.4	70.59
contig_227_49	KAN1332915.1	63.889	72	24	2	20	91	241	310	2.47e-16	84.3	72.22
contig_227_49	KAL7154735.1	63.235	68	24	1	24	91	85	151	2.67e-16	80.9	69.12
contig_227_49	KAL7144051.1	63.235	68	24	1	24	91	63	129	6.04e-16	79.3	69.12
contig_227_49	WMB96738.1	57.647	85	29	3	10	88	1	84	7.65e-16	78.6	62.35
contig_227_49	KAN1349663.1	63.889	72	24	2	20	91	286	355	8.13e-16	83.2	70.83
contig_227_49	KAK7296091.1	65.152	66	22	1	26	91	155	219	8.35e-16	81.3	71.21
contig_227_49	KAK7325451.1	64.706	68	23	1	24	91	226	292	2.15e-15	81.3	70.59
contig_227_49	CAN5009041.1	65.152	66	22	1	26	91	208	272	2.20e-15	81.3	71.21
contig_227_49	KAG8369105.1	63.235	68	24	1	24	91	93	159	3.65e-15	78.2	69.12
contig_227_49	KAJ9535576.1	64.706	68	23	1	24	91	292	358	3.89e-15	82.0	70.59
contig_227_49	KAJ3667557.1	65.152	66	22	1	26	91	201	265	5.55e-15	79.7	71.21
contig_227_49	KAJ3678909.1	63.768	69	18	2	26	91	187	251	8.32e-15	79.3	71.01
contig_227_49	KAJ3668789.1	65.152	66	22	1	26	91	243	307	9.47e-15	79.7	71.21
contig_227_49	KAJ3670501.1	63.768	69	18	2	26	91	283	347	1.33e-14	79.7	71.01
contig_227_49	XP_024317467.1	63.235	68	24	1	24	91	338	404	1.67e-14	80.1	69.12
contig_227_49	KAG6483622.1	58.025	81	30	2	24	104	283	359	1.93e-14	80.1	62.96
contig_227_49	XLR00159.1	63.492	63	22	1	24	86	53	114	2.00e-14	75.1	69.84
contig_227_49	KAG6467616.1	58.025	81	30	2	24	104	253	329	2.40e-14	79.7	62.96
contig_227_49	KAJ0567834.1	64.062	64	22	1	29	92	56	118	5.53e-14	73.9	68.75
contig_227_49	CAL6437890.1	60.000	65	26	0	53	117	22	86	5.93e-14	73.6	70.77
contig_227_49	PWA66907.1	63.492	63	22	1	24	86	47	108	8.36e-14	75.1	68.25
contig_227_49	KAL8463056.1	61.765	68	25	1	24	91	494	560	9.83e-14	78.2	70.59
contig_227_49	KAK7321987.1	65.079	63	21	1	24	86	264	325	3.12e-13	76.3	69.84
contig_227_49	CAA0842901.1	58.824	68	27	1	24	91	162	228	3.90e-13	74.3	67.65
contig_227_49	KAF1876777.1	65.079	63	21	1	29	91	231	292	9.14e-13	74.3	69.84
contig_227_49	KAF1855277.1	65.079	63	21	1	29	91	271	332	1.13e-12	74.3	69.84
contig_227_49	XLU98253.1	67.241	58	18	1	29	86	45	101	1.16e-12	72.4	70.69
contig_227_49	ACO03284.1	51.471	68	33	0	47	114	51	118	1.50e-12	71.2	61.76
contig_227_49	MBA0569723.1	57.353	68	28	1	24	91	123	189	7.11e-12	70.5	66.18
contig_227_49	TYH76817.1	56.164	73	31	1	17	89	317	388	1.11e-11	72.4	63.01
contig_227_49	VDD60622.1	60.317	63	22	2	24	86	26	85	1.91e-11	68.2	65.08
contig_227_49	TYI30076.1	61.905	63	23	1	24	86	338	399	2.51e-11	71.2	65.08
contig_227_49	SPU41190.1	55.556	63	28	0	54	116	4	66	6.47e-11	68.9	65.08
contig_227_49	VWQ30090.1	55.556	63	28	0	54	116	4	66	1.23e-10	69.3	65.08
contig_227_49	KAJ7941392.1	64.286	56	19	1	24	79	123	177	1.88e-10	66.6	69.64
contig_227_49	PPD75959.1	50.617	81	36	2	14	91	61	140	5.92e-10	64.3	59.26
contig_227_49	GAD81568.1	58.929	56	23	0	59	114	2	57	1.43e-09	60.8	69.64
contig_227_49	CWB19287.1	62.500	56	21	0	59	114	2	57	2.30e-09	63.9	71.43
contig_227_49	AOE14185.1	55.357	56	25	0	59	114	2	57	2.48e-09	60.5	69.64
contig_227_49	KAN0161455.1	41.111	90	53	0	25	114	3	92	2.83e-09	61.6	52.22
contig_227_49	EID19494.1	62.500	56	21	0	59	114	2	57	3.44e-09	63.9	71.43
contig_227_49	CAL9459910.1	52.941	68	31	1	59	125	2	69	1.14e-08	63.5	63.24
contig_227_49	EDP76601.1	45.000	60	33	0	59	118	2	61	1.19e-08	59.3	63.33
contig_227_49	AOE09237.1	52.542	59	28	0	59	117	2	60	5.28e-08	57.8	61.02
contig_227_49	MBA0682474.1	53.623	69	29	2	24	91	53	119	5.92e-08	58.5	59.42
contig_227_49	CAB0595820.1	59.615	52	21	0	59	110	2	53	6.43e-08	59.7	71.15
contig_227_49	KAH0982976.1	50.746	67	33	0	25	91	47	113	6.56e-08	58.2	61.19
contig_227_49	VNI85500.1	63.462	52	19	0	59	110	2	53	8.27e-08	60.1	73.08
contig_227_49	KAL4319637.1	58.333	60	24	1	24	83	50	108	8.47e-08	57.8	63.33
contig_227_49	CAB0575543.1	59.615	52	21	0	59	110	2	53	9.34e-08	59.3	71.15
contig_227_49	TYI86976.1	48.276	87	28	3	9	89	322	397	9.64e-08	60.8	52.87
contig_227_49	KAL5563779.1	75.676	37	9	0	55	91	194	230	1.10e-07	59.7	81.08
contig_227_49	KAK7370486.1	46.753	77	32	2	24	92	120	195	1.51e-07	59.7	58.44
contig_227_49	CAB0575067.1	59.615	52	21	0	59	110	2	53	1.77e-07	59.3	71.15
contig_227_49	CAH0320868.1	61.538	52	20	0	59	110	2	53	1.87e-07	59.3	71.15
contig_227_49	XLR35975.1	60.377	53	20	1	34	86	37	88	3.03e-07	58.2	67.92
contig_227_49	KAG5007092.1	59.649	57	22	1	29	85	290	345	3.32e-07	59.3	64.91
contig_227_49	KAH1096566.1	72.973	37	10	0	55	91	117	153	3.49e-07	57.4	81.08
contig_227_49	CAL9516026.1	57.692	52	22	0	59	110	2	53	8.90e-07	57.8	67.31
contig_227_49	AOE14169.1	51.786	56	27	0	59	114	2	57	1.51e-06	53.1	58.93
contig_227_49	XLU64166.1	54.237	59	26	1	24	82	412	469	3.53e-06	56.6	62.71
contig_227_49	EYU39875.1	78.125	32	7	0	55	86	56	87	5.30e-06	52.8	78.12
contig_227_49	CAL8671180.1	60.417	48	18	1	24	71	417	463	1.63e-05	54.7	68.75
contig_227_49	VDH18023.1	53.571	56	26	0	59	114	2	57	1.68e-05	52.4	60.71
contig_227_49	KAK7400932.1	55.556	54	23	1	55	108	13	65	1.77e-05	52.0	59.26
contig_227_49	TNV71297.1	54.902	51	23	0	60	110	10	60	2.82e-05	53.1	66.67
contig_227_49	GEU30309.1	63.636	44	15	1	24	67	356	398	3.13e-05	53.9	70.45
contig_227_49	AOE06530.1	49.153	59	30	0	59	117	2	60	4.34e-05	50.1	55.93
contig_227_49	AOE05672.1	48.214	56	29	0	59	114	2	57	1.17e-04	48.5	58.93
contig_227_49	AOE06115.1	48.214	56	29	0	59	114	2	57	1.28e-04	48.1	58.93
contig_227_49	SCQ72472.1	51.667	60	29	0	59	118	2	61	1.49e-04	51.6	58.33
contig_227_49	CAK7052104.1	45.205	73	40	0	59	131	2	74	2.39e-04	49.3	54.79
contig_227_49	EFD12915.1	62.500	40	15	0	71	110	1	40	2.69e-04	49.3	72.50
contig_227_49	CAN0203961.1	47.761	67	32	1	59	125	2	65	2.89e-04	49.3	55.22
